노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
0270,순천완주선,57.3000,35.396876548,127.310283976,228187.854957,311170.254518
0270,순천완주선,57.4000,35.397743562,127.309983212,228160.230407,311266.362722
0270,순천완주선,57.5000,35.398610574,127.309682442,228132.605947,311362.470832
0270,순천완주선,57.6000,35.399477586,127.309381666,228104.981388,311458.578943
0270,순천완주선,57.7000,35.400344597,127.309080884,228077.356929,311554.687053
0270,순천완주선,57.8000,35.401211607,127.308780095,228049.732370,311650.795163
0270,순천완주선,57.9000,35.402078616,127.308479299,228022.107910,311746.903273
0270,순천완주선,58.0000,35.402945625,127.308178498,227994.483351,311843.011283
0270,순천완주선,58.1000,35.403812632,127.307877690,227966.858892,311939.119393
0270,순천완주선,58.2000,35.404679639,127.307576875,227939.234332,312035.227502
0270,순천완주선,58.3000,35.405546645,127.307276053,227911.609773,312131.335612
0270,순천완주선,58.4000,35.406413751,127.306975667,227884.025213,312227.455022
0270,순천완주선,58.5000,35.407287980,127.306708309,227859.439024,312324.374171
0270,순천완주선,58.6000,35.408172056,127.306494649,227839.727388,312422.400986
0270,순천완주선,58.7000,35.409063769,127.306335223,227824.939711,312521.290369
0270,순천완주선,58.8000,35.409960891,127.306230430,227815.112995,312620.795321
0270,순천완주선,58.9000,35.410860586,127.306164687,227808.832452,312720.596824
0270,순천완주선,59.0000,35.411760363,127.306100535,227802.696509,312820.407830
0270,순천완주선,59.1000,35.412660139,127.306036382,227796.560566,312920.218735
0270,순천완주선,59.2000,35.413559916,127.305972228,227790.424623,313020.029739
0270,순천완주선,59.3000,35.414459692,127.305908072,227784.288679,313119.840644
0270,순천완주선,59.4000,35.415359468,127.305843915,227778.152736,313219.651649
0270,순천완주선,59.5000,35.416259244,127.305779756,227772.016792,313319.462654
0270,순천완주선,59.6000,35.417159168,127.305719066,227766.195947,313419.291063
0270,순천완주선,59.7000,35.418060273,127.305701956,227764.332875,313519.262730
0270,순천완주선,59.8000,35.418960951,127.305739885,227767.468574,313619.202471
0270,순천완주선,59.9000,35.419858952,127.305832759,227775.595147,313718.860687
0270,순천완주선,60.0000,35.420752030,127.305980348,227788.692598,313817.988181
0270,순천완주선,60.1000,35.421637954,127.306182286,227806.727931,313916.337153
0270,순천완주선,60.2000,35.422514508,127.306438070,227829.656149,314013.661803
0270,순천완주선,60.3000,35.423379502,127.306747060,227857.419857,314109.718933
0270,순천완주선,60.4000,35.424230773,127.307108488,227889.949859,314204.268342
0270,순천완주선,60.5000,35.425066192,127.307521450,227927.164558,314297.073832
0270,순천완주선,60.6000,35.425883672,127.307984916,227968.971159,314387.903402
0270,순천완주선,60.7000,35.426681168,127.308497730,228015.265266,314476.529951
0270,순천완주선,60.8000,35.427467747,127.309035250,228063.805777,314563.952542
0270,순천완주선,60.9000,35.428273478,127.309528483,228108.316981,314653.487759
0270,순천완주선,61.0000,35.429098378,127.309971908,228148.297580,314745.135697
0270,순천완주선,61.1000,35.429940384,127.310364417,228183.647779,314838.667354
0270,순천완주선,61.2000,35.430797393,127.310705027,228214.279082,314933.848832
0270,순천완주선,61.3000,35.431667263,127.310992885,228240.115093,315030.442229
0270,순천완주선,61.4000,35.432547820,127.311227269,228261.091115,315128.206248
0270,순천완주선,61.5000,35.433436864,127.311407600,228277.155353,315226.896387
0270,순천완주선,61.6000,35.434332173,127.311533411,228288.266411,315326.266049
0270,순천완주선,61.7000,35.435230213,127.311627042,228296.454182,315425.929666
0270,순천완주선,61.8000,35.436128270,127.311720442,228304.620953,315525.595082
0270,순천완주선,61.9000,35.437025885,127.311819655,228313.315421,315625.213106
0270,순천완주선,62.0000,35.437919145,127.311965610,228326.255271,315724.361396
0270,순천완주선,62.1000,35.438805318,127.312165938,228344.134402,315822.738964
0270,순천완주선,62.2000,35.439682189,127.312420140,228366.907919,315920.100011
0270,순천완주선,62.3000,35.440547547,127.312727650,228394.525325,316016.199138
0270,순천완주선,62.4000,35.441399268,127.313087561,228426.904525,316110.800344
0270,순천완주선,62.5000,35.442235202,127.313499047,228463.971423,316203.665131
0270,순천완주선,62.6000,35.443053260,127.313961081,228505.633321,316294.561197
0270,순천완주선,62.7000,35.443851396,127.314472510,228551.786026,316383.261444
0270,순천완주선,62.8000,35.444627790,127.315031708,228602.282639,316469.563570
0270,순천완주선,62.9000,35.445395283,127.315609161,228654.438757,316554.883727
0270,순천완주선,63.0000,35.446162777,127.316186627,228706.595076,316640.204283
0270,순천완주선,63.1000,35.446930263,127.316764064,228758.747693,316725.524340
0270,순천완주선,63.2000,35.447697749,127.317341556,228810.904411,316810.844596
0270,순천완주선,63.3000,35.448465232,127.317919059,228863.061129,316896.164953
0270,순천완주선,63.4000,35.449232712,127.318496573,228915.217847,316981.485310
0270,순천완주선,63.5000,35.450000189,127.319074099,228967.374464,317066.805566
0270,순천완주선,63.6000,35.450767663,127.319651635,229019.531182,317152.125923
0270,순천완주선,63.7000,35.451528045,127.320243252,229072.967803,317236.663804
0270,순천완주선,63.8000,35.452295513,127.320820811,229125.124520,317321.984160
0270,순천완주선,63.9000,35.453062984,127.321398383,229177.281537,317407.305017
0270,순천완주선,64.0000,35.453834667,127.321967462,229228.664852,317493.091159
0270,순천완주선,64.1000,35.454620957,127.322505564,229277.229959,317580.488950
0270,순천완주선,64.2000,35.455425014,127.323003106,229322.105460,317669.846274
0270,순천완주선,64.3000,35.456244622,127.323461189,229363.392457,317760.917434
0270,순천완주선,64.4000,35.457078482,127.323879088,229401.025552,317853.558130
0270,순천완주선,64.5000,35.457925277,127.324256142,229434.945248,317947.622063
0270,순천완주선,64.6000,35.458783668,127.324591752,229465.098048,318042.960231
0270,순천완주선,64.7000,35.459652298,127.324885387,229491.436054,318139.422036
0270,순천완주선,64.8000,35.460529793,127.325136580,229513.917669,318236.854677
0270,순천완주선,64.9000,35.461414764,127.325344934,229532.507395,318335.104356
0270,순천완주선,65.0000,35.462305814,127.325510117,229547.175735,318434.015372
0270,순천완주선,65.1000,35.463201533,127.325631867,229557.899591,318533.431526
0270,순천완주선,65.2000,35.464100503,127.325709990,229564.661865,318633.195319
0270,순천완주선,65.3000,35.465001304,127.325744360,229567.451961,318733.149252
0270,순천완주선,65.4000,35.465902510,127.325734922,229566.265580,318833.135025
0270,순천완주선,65.5000,35.466802697,127.325681690,229561.104325,318932.994540
0270,순천완주선,65.6000,35.467700423,127.325584558,229551.959498,319032.567897
0270,순천완주선,65.7000,35.468593488,127.325436812,229538.222607,319131.609089
0270,순천완주선,65.8000,35.469479495,127.325235337,229519.611857,319229.851013
0270,순천완주선,65.9000,35.470356281,127.324980621,229496.172552,319327.054172
0270,순천완주선,66.0000,35.471221707,127.324673284,229467.961994,319422.981267
0270,순천완주선,66.1000,35.472073661,127.324314076,229435.048988,319517.398301
0270,순천완주선,66.2000,35.472910064,127.323903870,229397.513735,319610.074877
0270,순천완주선,66.3000,35.473728873,127.323443667,229355.447939,319700.784598
0270,순천완주선,66.4000,35.474528094,127.322934587,229308.954102,319789.306865
0270,순천완주선,66.5000,35.475305773,127.322377873,229258.145827,319875.425183
0270,순천완주선,66.6000,35.476060014,127.321774880,229203.146917,319958.929455
0270,순천완주선,66.7000,35.476788974,127.321127081,229144.091673,320039.616083
0270,순천완주선,66.8000,35.477490874,127.320436055,229081.124097,320117.288071
0270,순천완주선,66.9000,35.478166377,127.319706673,229014.686187,320192.020426
0270,순천완주선,67.0000,35.478840850,127.318975800,228948.114479,320266.638679
0270,순천완주선,67.1000,35.479529743,127.318265368,228883.393736,320342.863149
0270,순천완주선,67.2000,35.480242554,127.317591186,228821.955433,320421.752453
0270,순천완주선,67.3000,35.480986134,127.316968852,228765.212351,320504.071005
0270,순천완주선,67.4000,35.481760068,127.316404481,228713.719787,320589.774814
0270,순천완주선,67.5000,35.482561323,127.315900299,228667.680645,320678.527386
0270,순천완주선,67.6000,35.483386768,127.315458279,228627.274828,320769.982225
0270,순천완주선,67.7000,35.484233182,127.315080147,228592.660142,320863.782236
0270,순천완주선,67.8000,35.485097260,127.314767381,228563.971689,320959.561123
0270,순천완주선,67.9000,35.485975586,127.314520960,228541.299177,321056.940290
0270,순천완주선,68.0000,35.486863629,127.314333247,228523.951316,321155.414429
0270,순천완주선,68.1000,35.487756811,127.314185987,228510.272824,321254.470519
0270,순천완주선,68.2000,35.488652185,127.314059912,228498.516117,321353.775937
0270,순천완주선,68.3000,35.489547952,127.313938031,228487.140206,321453.126159
0270,순천완주선,68.4000,35.490443461,127.313813450,228475.519598,321552.446978
0270,순천완주선,68.5000,35.491334336,127.313647112,228460.111820,321651.241743
0270,순천완주선,68.6000,35.492217298,127.313426535,228439.785686,321749.142941
0270,순천완주선,68.7000,35.493090140,127.313152269,228414.591898,321845.905873
0270,순천완주선,68.8000,35.493950679,127.312824999,228384.593459,321941.288642
0270,순천완주선,68.9000,35.494799338,127.312453958,228350.628365,322035.340860
0270,순천완주선,69.0000,35.495646610,127.312078135,228316.230375,322129.237872
0270,순천완주선,69.1000,35.496495842,127.311709095,228282.448078,322223.354592
0270,순천완주선,69.2000,35.497357473,127.311386136,228252.843136,322318.860266
0270,순천완주선,69.3000,35.498231227,127.311116234,228228.048444,322415.726202
0270,순천완주선,69.4000,35.499114970,127.310900119,228208.131005,322513.715905
0270,순천완주선,69.5000,35.500006343,127.310738170,228193.125724,322612.567775
0270,순천완주선,69.6000,35.500870746,127.310633879,228183.361455,322708.443741
0270,순천완주선,69.7000,35.501770849,127.310579425,228178.106600,322808.294950
0270,순천완주선,69.8000,35.502671778,127.310548012,228174.941930,322908.244290
0270,순천완주선,69.9000,35.503572705,127.310516598,228171.777160,323008.193529
0270,순천완주선,70.0000,35.504473633,127.310485183,228168.612490,323108.142869
0270,순천완주선,70.1000,35.505374561,127.310453768,228165.447821,323208.092108
0270,순천완주선,70.2000,35.506275488,127.310422352,228162.283051,323308.041447
0270,순천완주선,70.3000,35.507176416,127.310390936,228159.118381,323407.990686
0270,순천완주선,70.4000,35.508077343,127.310359519,228155.953711,323507.940025
0270,순천완주선,70.5000,35.508978270,127.310328101,228152.789040,323607.889264
0270,순천완주선,70.6000,35.509879197,127.310296682,228149.624270,323707.838603
0270,순천완주선,70.7000,35.510780123,127.310265263,228146.459600,323807.787842
0270,순천완주선,70.8000,35.511680842,127.310226956,228142.670134,323907.712171
0270,순천완주선,70.9000,35.512579265,127.310140507,228134.514298,324007.367937
0270,순천완주선,71.0000,35.513473032,127.309999245,228121.388001,324106.491532
0270,순천완주선,71.1000,35.514359909,127.309803522,228103.323945,324204.835259
