VDS 코드,,
VDS_ID,GRS80X좌표값,GRS80Y좌표값
,166078.271176,393644.925949
,166070.634651,393744.662022
,166061.032342,393844.225167
,166047.827065,393943.369662
,166030.173829,394041.818795
,166008.064039,394139.363769
,165981.543397,394235.802985
,165950.666804,394330.937146
,165915.498065,394424.569554
,165876.10988,394516.506711
,165832.583653,394606.55862
,165785.009286,394694.538984
,165733.48508,394780.266105
,165678.117737,394863.562686
,165619.02156,394944.256631
,165556.318749,395022.181142
,165489.919312,395096.980121
,165421.107324,395169.573179
,165350.448376,395240.373423
,165278.77545,395310.149159
,165206.83403,395379.648493
,165134.888911,395449.144026
,165062.943692,395518.63956
,164990.998573,395588.134994
,164918.995555,395657.570427
,164847.010637,395727.02476
,164776.014997,395797.484001
,164707.313108,395870.18026
,164640.906771,395944.979537
,164576.961585,396021.893736
,164515.473953,396100.775957
,164456.545773,396181.598502
,164400.269448,396264.289572
,164346.682476,396348.74517
,164295.553565,396434.711394
,164247.376408,396522.368149
,164202.016109,396611.511835
,164159.212873,396701.913049
,164119.398095,396793.668599
,164082.818575,396886.763586
,164049.274216,396980.99741
,164018.624322,397076.21357
,163988.242024,397171.516434
,163957.685129,397266.763495
,163927.128234,397362.010555
,163896.586138,397457.262416
,163866.057842,397552.518577
,163835.529547,397647.774838
,163805.001251,397743.031099
,163774.472955,397838.28736
,163743.94466,397933.54362
,163713.416364,398028.799781
,163682.888068,398124.056041
,163652.359772,398219.312301
,163621.831577,398314.568562
,163591.303281,398409.824722
,163560.774985,398505.080981
,163530.246689,398600.337241
,163499.718494,398695.593501
,163469.190198,398790.849761
,163438.661902,398886.10602
,163408.133606,398981.362179
,163377.605311,399076.618439
,163347.077115,399171.874698
,163316.548919,399267.130957
,163286.020723,399362.387216
,163255.492527,399457.643475
,163224.964331,399552.899734
,163194.436136,399648.155992
,163163.90784,399743.412251
,163135.265945,399837.697844
,163103.888159,399932.673792
,163069.622909,400026.643604
,163032.250499,400119.422478
,162991.812131,400210.907716
,162948.320705,400300.982519
,162901.816223,400389.538588
,162852.655082,400476.649628
,162802.86925,400563.408461
,162753.083419,400650.167294
,162703.297487,400736.926127
,162653.511656,400823.684959
,162603.725725,400910.443792
,162553.939894,400997.202624
,162504.154062,401083.961457
,162454.368131,401170.720289
,162404.5823,401257.479121
,162354.796469,401344.237953
,162305.010638,401430.996785
,162255.224707,401517.755617
,162205.438876,401604.514449
,162155.653045,401691.273281
,162105.867214,401778.032112
,162056.745573,401865.166751
,162009.183408,401953.161706
,161963.284918,402042.03618
,161919.188801,402131.818974
,161876.896259,402222.464788
,161836.352792,402313.905322
,161797.573301,402406.107177
,161760.571787,402499.036553
,161723.546596,402590.40424
,161685.012102,402682.707197
,161643.41795,402773.672419
,161598.815241,402863.200906
,161551.253276,402951.19296
,161500.793156,403037.555883
,161447.470483,403122.181476
,161391.362057,403204.986341
,161332.951471,403286.188183
,161274.28529,403367.206723
,161215.619109,403448.225262
,161156.952929,403529.243801
,161098.286748,403610.262341
,161039.620567,403691.28098
,160980.954386,403772.299519
,160922.292206,403853.320858
,160864.44031,403934.919205
,160808.668179,404017.942872
,160756.918181,404103.52838
,160709.759811,404191.708238
,160666.603782,404281.92624
,160627.778093,404374.093992
,160593.460145,404468.033598
,160564.529231,404563.767471
,160540.216965,404660.781903
,160519.698659,404758.656085
,160503.203812,404857.310121
,160487.341659,404956.069166
,160471.114609,405054.769606
,160455.521753,405153.573554
,160439.6028,405252.323897
,160423.614648,405351.06024
,160407.145801,405449.717676
,160391.158149,405548.460318
,160375.297195,405647.223362
,160361.059226,405746.230129
,160350.804621,405845.72025
,160345.847272,405945.612348
,160346.304082,406045.625725
,160352.173655,406145.467284
,160363.372196,406244.853125
,160380.009009,406343.475953
,160401.965699,406441.052467
,160429.177671,406537.295769
,160461.565129,406631.92306
,160499.032778,406724.656141
,160541.470624,406815.222711
,160588.753971,406903.356471
,160640.743723,406988.79842
,160697.287186,407071.297459
,160758.218165,407150.611286
,160823.247363,407226.604399
,160890.747476,407300.415865
,160959.9741,407372.619768
,161028.937522,407445.074965
,161097.666242,407517.752557
,161166.445463,407590.38165
,161235.435985,407662.810849
,161304.274606,407735.384643
,161373.113327,407807.958538
,161441.969248,407880.516034
,161510.841369,407953.058029
,161579.713489,408025.600125
,161648.58571,408098.142221
,161717.457831,408170.684217
,161786.339951,408243.216813
,161855.815376,408315.180422
,161926.219808,408386.235352
,161997.541346,408456.369702
,162069.748891,408525.591572
,162142.241139,408594.516149
,162214.733387,408663.440826
,162287.225635,408732.365403
,162359.717882,408801.28998
,162432.21013,408870.214557
,162504.671377,408939.171733
,162576.383618,409008.904892
,162645.911142,409080.809204
,162711.787943,409156.064836
,162773.386021,409234.860879
,162830.511883,409316.956931
,162882.989933,409402.099191
,162930.657977,409490.024659
,162973.368719,409580.462136
,163010.990364,409673.132219
,163043.406617,409767.748911
,163070.517585,409864.020112
,163092.239471,409961.648422
,163108.505281,410060.332544
,163119.264619,410159.767877
,163124.484491,410259.647224
,163124.148602,410359.662388
,163118.312454,410459.508671
,163108.071344,410559.00669
,163095.436155,410658.233275
,163082.249771,410757.388953
,163069.061387,410856.544331
,163055.872903,410955.699708
,163042.684519,411054.855085
,163030.867322,411154.179782
,163021.891301,411253.801419
,163015.767255,411353.638996
,163012.497886,411453.610715
,163012.086596,411553.635076
,163014.533686,411653.63038
,163019.836956,411753.514828
,163027.993109,411853.207019
,163038.994344,411952.625355
,163052.831965,412051.688736
,163069.278872,412150.354358
,163086.249576,412248.932789
,163103.220381,412347.51132
,163120.191085,412446.089751
,163137.12819,412544.674081
,163153.378098,412643.3732
,163167.737115,412742.363088
,163178.972948,412841.752727
,163185.847508,412941.534398
,163187.536802,413041.53719
,163183.961234,413141.490303
,163175.13091,413241.11674
,163161.070133,413340.140503
,163141.818007,413438.287095
,163117.427735,413535.284619
,163087.967021,413630.864277
,163053.517469,413724.761273
,163014.174082,413816.715009
,162970.047262,413906.471491
,162921.257913,413993.78132
,162867.941837,414078.402902
,162810.246236,414160.101339
,162748.331614,414238.650537
,162682.468769,414313.9226
,162613.504889,414386.370036
,162542.425356,414456.747357
,162470.14185,414525.890068
,162397.489552,414594.645977
,162324.828455,414663.392485
,162252.167358,414732.138994
,162179.506261,414800.885602
,162106.845164,414869.632111
,162034.183967,414938.378619
,161961.52287,415007.125127
,161888.861774,415075.871735
,161816.200677,415144.618243
,161743.53948,415213.364751
,161670.878384,415282.111359
,161598.217288,415350.857867
,161525.556191,415419.604375
,161452.895095,415488.350883
,161380.235599,415557.099291
,161307.831997,415626.1163
,161236.773765,415696.51362
,161168.342575,415769.460659
,161103.274016,415845.421827
,161041.725289,415924.261826
,160983.823694,416005.81806
,160929.688833,416089.92163
,160879.432509,416176.398841
,160833.158923,416265.070996
,160790.963377,416355.754796
,160752.933273,416448.262645
,160719.147114,416542.403445
,160689.674701,416637.982699
,160664.41644,416734.748807
,160644.400823,416832.734285
,160627.722271,416931.359407
,160612.748703,417030.255953
,160598.374029,417129.245107
,160584.132254,417228.252962
,160569.448182,417327.196612
,160554.752011,417426.135961
,160540.610635,417525.157718
,160526.29936,417624.153772
,160511.871087,417723.135925
,160497.344714,417822.095676
,160483.220737,417921.121632
,160469.210959,418020.16059
,160454.990683,418119.172546
,160440.714408,418218.1746
,160426.530432,418317.192155
,160412.235756,418416.192809
,160397.857682,418515.182161
,160383.21271,418614.12871
,160368.945834,418713.130064
,160354.663959,418812.132917
,160340.420683,418911.139171
,160326.542303,419010.19213
,160312.206328,419109.188083
,160297.966952,419208.197236
,160282.690286,419307.049876
,160268.235012,419406.016426
,160254.54623,419505.101487
,160240.662751,419604.161045
,160226.87737,419703.233805
,160211.853201,419802.109447
,160198.364918,419901.222911
,160184.677336,420000.307571
,160171.45475,420099.456338
,160159.184855,420198.728119
,160149.344438,420298.269033
,160141.570403,420397.991277
,160135.736952,420497.846249
,160127.70232,420597.499889
,160122.217766,420697.377366
,160116.848511,420797.260444
,160111.389356,420897.139721
,160105.659004,420997.001694
,160100.210749,421096.881471
,160094.904993,421196.76915
,160089.529138,421296.652828
,160085.832469,421396.60533
,160081.103408,421496.521218
,160075.484054,421596.389792
,160070.117099,421696.274169
,160064.335046,421796.132741
,160058.96019,421896.015318
,160055.242721,421995.973719
,160054.550329,422095.988466
,160059.419797,422195.888996
,160068.31524,422295.509689
,160082.502253,422394.510365
,160101.718941,422492.661023
,160125.384511,422589.834455
,160154.353464,422685.564577
,160187.881305,422779.792478
,160226.133938,422872.206964
,160269.365868,422962.401241
,160316.390599,423050.668589
,160367.855534,423136.420922
,160424.03168,423219.175748
,160482.711833,423300.170724
,160544.554799,423378.790366
,160606.424064,423457.389909
,160668.42273,423535.887454
,160730.982598,423613.936511
,160792.824464,423692.557153
,160854.684529,423771.163995
,160916.610794,423849.717939
,160978.439259,423928.347981
,161040.342124,424006.921025
,161102.54369,424085.257174
,161164.704456,424163.626323
,161226.907222,424241.961473
,161288.746686,424320.584615
,161350.691451,424399.12396
,161412.604215,424477.688504
,161474.462979,424556.294447
,161536.715545,424634.590898
,161598.734509,424713.071844
,161659.660269,424792.398168
,161717.291317,424874.149624
,161773.046759,424957.188042
,161825.953095,425042.071005
,161876.188625,425128.562814
,161922.313553,425217.319746
,161966.329579,425307.128138
,162007.284907,425398.378873
,162045.339637,425490.877256
,162079.854873,425584.739375
,162111.236116,425679.713038
,162140.439563,425775.383564
,162169.735911,425871.025392
,162198.672359,425966.777113
,162227.723207,426062.494236
,162256.823854,426158.19616
,162285.877102,426253.906283
,162315.069549,426349.580208
,162344.163197,426445.284332
,162373.610143,426540.879962
,162404.002586,426636.179208
,162435.356428,426731.166371
,162467.655766,426825.83615
,162500.877203,426920.186346
,162535.057138,427014.193658
,162570.19097,427107.848488
,162606.196801,427201.171733
,162642.477732,427294.388783
,162678.758563,427387.605933
,162715.039393,427480.822983
,162751.320123,427574.040133
,162787.600853,427667.257183
,162823.881583,427760.474333
,162860.162213,427853.691483
,162896.442943,427946.908633
,162932.723573,428040.125782
,162969.004303,428133.342832
,163005.284932,428226.559982
,163041.565662,428319.777132
,163077.845991,428412.994382
,163114.12702,428506.211431
,163150.408049,428599.428381
,163186.689078,428692.645431
,163222.878508,428785.897879
,163257.830239,428879.619005
,163289.633476,428974.448975
,163316.809827,429070.704265
,163339.147794,429168.195673
,163356.591183,429266.6805
,163369.074897,429365.916346
,163376.58884,429465.651614
,163379.115917,429565.637605
,163376.63133,429665.624821
,163369.158584,429765.363363
,163356.700383,429864.602633
,163339.299729,429963.095535
,163317.539721,430060.723077
,163293.28704,430157.765986
,163268.374466,430254.642587
,163243.451493,430351.516587
,163218.528619,430448.390587
,163193.605746,430545.264587
,163168.682872,430642.138587
,163143.759699,430739.012486
,163118.836825,430835.886486
,163093.913952,430932.760485
,163068.991078,431029.634485
,163044.068304,431126.508484
,163019.145431,431223.382483
,162994.222557,431320.256482
,162969.299683,431417.130481
,162944.377009,431514.00458
,162919.454136,431610.878579
,162894.531362,431707.752577
,162869.608388,431804.626576
,162844.696214,431901.503274
,162821.58762,431998.821097
,162801.741091,432096.856363
,162785.173329,432195.498673
,162772.043033,432294.655932
,162761.996208,432394.172934
,162755.327854,432493.973785
,162752.115772,432593.938887
,162752.130565,432693.961036
,162755.472734,432793.928137
,162762.138481,432893.729788
,162772.238606,432993.241893
,162785.321014,433092.407446
,162799.311717,433191.452813
,162813.302421,433290.498181
,162827.293224,433389.543548
,162841.283927,433488.588815
,162855.274529,433587.634182
,162869.265132,433686.679549
,162883.255735,433785.724916
,162897.246737,433884.770283
,162911.23814,433983.81545
,162925.229542,434082.860717
,162939.220145,434181.906083
,162953.208947,434280.95175
,162966.866451,434380.042811
,162978.720965,434479.364743
,162988.58409,434578.903044
,162996.448328,434678.620213
,163002.327478,434778.47425
,163006.202041,434878.426157
,163008.080719,434978.435434
,163007.954911,435078.462279
,163005.829118,435178.466695
,163001.700641,435278.408381
,162995.560981,435378.246537
,162987.453837,435477.944164
,162977.340111,435577.458463
,162965.236804,435676.750533
,162951.151515,435775.780775
,162935.087045,435874.509289
,162917.047295,435972.895976
,162897.050265,436070.903636
,162875.090357,436168.49027
,162851.859062,436265.781887
,162828.290071,436362.993699
,162804.427584,436460.133207
,162781.07189,436557.396521
,162757.613598,436654.634934
,162734.224405,436751.890348
,162710.628714,436849.094259
,162686.976324,436946.284369
,162663.523032,437043.523282
,162640.148438,437140.780196
,162619.159219,437238.575042
,162601.847862,437337.086637
,162587.914871,437436.13448
,162577.025551,437535.561765
,162569.836399,437635.322704
,162564.051234,437735.181963
,162558.317169,437835.041422
,162552.652404,437934.907983
,162546.641341,438034.752539
,162541.001575,438134.618699
